face_id,criminal_id,image_path,face_encoding,image_resolution,capture_angle,lighting_condition,facial_expression,beard_status,glasses_status,mask_status,capture_date,source_type,confidence_score
5379,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_60.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Angry,0,0,0,2025-10-18,Arrest Photo,0.556
5380,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_61.jpg,<128d_vector_blob>,250x250,Front,Artificial,Angry,1,0,0,2023-08-03,Social Media,0.5943
5381,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_62.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Angry,0,0,0,2024-03-26,Manual Upload,0.7933
5382,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_63.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Smiling,1,0,0,2022-02-19,Surveillance,0.6304
5383,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_64.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Neutral,0,0,0,2022-09-18,Social Media,0.7679
5384,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_65.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Serious,1,0,0,2022-04-22,Arrest Photo,0.6859
5385,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_66.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Serious,0,0,0,2023-12-06,CCTV,0.769
5386,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_67.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Serious,0,0,0,2025-08-10,Arrest Photo,0.648
5387,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_68.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Neutral,0,0,0,2025-05-08,Surveillance,0.7521
5388,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_69.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Neutral,0,0,0,2022-08-30,Arrest Photo,0.9123
5389,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_7.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Neutral,0,0,0,2023-12-21,Surveillance,0.7742
5390,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_70.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Fearful,0,0,0,2025-04-05,Social Media,0.8292
5391,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_8.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Angry,0,0,0,2025-02-13,Social Media,0.6091
5392,CRM-IND-02176,mock_images/faces/CRM-IND-02176_face_9.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Fearful,0,0,0,2022-03-21,Arrest Photo,0.8147
5393,CRM-IND-02176,mock_images/faces/CRM-IND-02176_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-08-25,Arrest Photo,0.8144
5394,CRM-IND-02177,mock_images/faces/CRM-IND-02177_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2022-02-16,Arrest Photo,0.8152
5395,CRM-IND-02178,mock_images/faces/CRM-IND-02178_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-01-05,Arrest Photo,0.9012
5396,CRM-IND-02179,mock_images/faces/CRM-IND-02179_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2022-02-12,Arrest Photo,0.7501
5397,CRM-IND-02180,mock_images/faces/CRM-IND-02180_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2023-08-18,Arrest Photo,0.9381
5398,CRM-IND-02181,mock_images/faces/CRM-IND-02181_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Angry,0,0,0,2022-11-03,Social Media,0.6564
5399,CRM-IND-02181,mock_images/faces/CRM-IND-02181_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Fearful,1,0,0,2022-02-06,Manual Upload,0.6722
5400,CRM-IND-02181,mock_images/faces/CRM-IND-02181_face_3.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Neutral,0,0,0,2022-12-10,Manual Upload,0.7315
5401,CRM-IND-02181,mock_images/faces/CRM-IND-02181_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2023-06-05,Arrest Photo,0.9631
5402,CRM-IND-02182,mock_images/faces/CRM-IND-02182_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-03-14,Arrest Photo,0.9865
5403,CRM-IND-02183,mock_images/faces/CRM-IND-02183_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,1,0,2022-02-23,Arrest Photo,0.8794
5404,CRM-IND-02184,mock_images/faces/CRM-IND-02184_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-10-14,Arrest Photo,0.9576
5405,CRM-IND-02185,mock_images/faces/CRM-IND-02185_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2023-02-13,Arrest Photo,0.8426
5406,CRM-IND-02186,mock_images/faces/CRM-IND-02186_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,1,0,2022-01-11,Arrest Photo,0.7635
5407,CRM-IND-02187,mock_images/faces/CRM-IND-02187_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-08-01,Arrest Photo,0.8894
5408,CRM-IND-02188,mock_images/faces/CRM-IND-02188_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2022-12-18,Arrest Photo,0.8647
5409,CRM-IND-02189,mock_images/faces/CRM-IND-02189_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-10-05,Arrest Photo,0.8462
5410,CRM-IND-02190,mock_images/faces/CRM-IND-02190_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-06-17,Arrest Photo,0.7854
5411,CRM-IND-02191,mock_images/faces/CRM-IND-02191_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Smiling,0,0,0,2024-02-15,CCTV,0.8998
5412,CRM-IND-02191,mock_images/faces/CRM-IND-02191_face_2.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Serious,0,0,0,2025-07-05,Arrest Photo,0.7733
5413,CRM-IND-02191,mock_images/faces/CRM-IND-02191_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Neutral,1,0,0,2023-02-27,Manual Upload,0.6085
5414,CRM-IND-02191,mock_images/faces/CRM-IND-02191_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-10-06,Arrest Photo,0.945
5415,CRM-IND-02192,mock_images/faces/CRM-IND-02192_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2024-11-16,Arrest Photo,0.8033
5416,CRM-IND-02193,mock_images/faces/CRM-IND-02193_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2023-10-17,Arrest Photo,0.8469
5417,CRM-IND-02194,mock_images/faces/CRM-IND-02194_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-05-15,Arrest Photo,0.9852
5418,CRM-IND-02195,mock_images/faces/CRM-IND-02195_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2024-10-06,Arrest Photo,0.8675
5419,CRM-IND-02196,mock_images/faces/CRM-IND-02196_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-08-06,Arrest Photo,0.7605
5420,CRM-IND-02197,mock_images/faces/CRM-IND-02197_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Fearful,1,0,0,2024-11-11,CCTV,0.8128
5421,CRM-IND-02197,mock_images/faces/CRM-IND-02197_face_2.jpg,<128d_vector_blob>,250x250,Front,Low light,Serious,1,0,0,2024-06-26,Surveillance,0.588
5422,CRM-IND-02197,mock_images/faces/CRM-IND-02197_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2023-08-28,Arrest Photo,0.9402
5423,CRM-IND-02198,mock_images/faces/CRM-IND-02198_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-11-19,Arrest Photo,0.7775
5424,CRM-IND-02199,mock_images/faces/CRM-IND-02199_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2025-04-24,Arrest Photo,0.9319
5425,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Angry,1,0,0,2025-03-21,Manual Upload,0.5506
5426,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_2.jpg,<128d_vector_blob>,250x250,Front,Low light,Angry,1,0,0,2025-06-11,CCTV,0.9386
5427,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_3.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Smiling,0,0,0,2024-10-08,Arrest Photo,0.6015
5428,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_4.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Angry,0,0,0,2025-03-16,Arrest Photo,0.6624
5429,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_5.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Smiling,1,0,0,2022-10-28,Arrest Photo,0.581
5430,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_6.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Smiling,0,0,0,2025-09-17,Social Media,0.6072
5431,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_7.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Fearful,1,0,0,2022-12-12,Social Media,0.7641
5432,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_8.jpg,<128d_vector_blob>,250x250,Front,Normal,Angry,1,0,0,2022-07-24,Arrest Photo,0.5733
5433,CRM-IND-02200,mock_images/faces/CRM-IND-02200_face_9.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Serious,0,0,0,2023-09-06,Manual Upload,0.6367
5434,CRM-IND-02200,mock_images/faces/CRM-IND-02200_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-02-23,Arrest Photo,0.8515
5435,CRM-IND-02201,mock_images/faces/CRM-IND-02201_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2022-05-06,Arrest Photo,0.9742
5436,CRM-IND-02202,mock_images/faces/CRM-IND-02202_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Serious,0,0,0,2025-12-24,CCTV,0.7948
5437,CRM-IND-02202,mock_images/faces/CRM-IND-02202_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-09-28,Arrest Photo,0.7576
5438,CRM-IND-02203,mock_images/faces/CRM-IND-02203_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2022-10-26,Arrest Photo,0.8606
5439,CRM-IND-02204,mock_images/faces/CRM-IND-02204_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2025-05-26,Arrest Photo,0.7697
5440,CRM-IND-02205,mock_images/faces/CRM-IND-02205_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-09-12,Arrest Photo,0.9412
5441,CRM-IND-02206,mock_images/faces/CRM-IND-02206_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Neutral,0,0,0,2024-05-25,Social Media,0.6425
5442,CRM-IND-02206,mock_images/faces/CRM-IND-02206_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,1,0,2023-08-17,Arrest Photo,0.87
5443,CRM-IND-02207,mock_images/faces/CRM-IND-02207_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2022-07-11,Arrest Photo,0.9476
5444,CRM-IND-02208,mock_images/faces/CRM-IND-02208_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-07-16,Arrest Photo,0.8602
5445,CRM-IND-02209,mock_images/faces/CRM-IND-02209_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-09-25,Arrest Photo,0.9062
5446,CRM-IND-02210,mock_images/faces/CRM-IND-02210_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-07-10,Arrest Photo,0.9777
5447,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Serious,1,0,0,2024-03-08,Social Media,0.8218
5448,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_10.jpg,<128d_vector_blob>,250x250,Front,Bright,Angry,0,0,0,2023-01-30,CCTV,0.6973
5449,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_11.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Serious,0,0,1,2022-10-16,Manual Upload,0.6538
5450,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_12.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Serious,0,0,0,2023-09-09,Arrest Photo,0.8677
5451,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_13.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Neutral,1,0,0,2022-02-01,CCTV,0.9151
5452,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_14.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,1,2022-06-07,Social Media,0.8152
5453,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_15.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Angry,0,0,0,2022-06-22,Surveillance,0.7552
5454,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_16.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Serious,0,0,0,2023-11-25,Manual Upload,0.6637
5455,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_17.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Fearful,1,0,0,2025-07-13,Social Media,0.5765
5456,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_18.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Angry,1,0,0,2023-03-06,Manual Upload,0.6831
5457,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_19.jpg,<128d_vector_blob>,250x250,Overhead,Normal,Neutral,0,0,0,2023-05-26,Social Media,0.583
5458,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Fearful,0,0,0,2024-09-27,CCTV,0.7897
5459,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Angry,0,0,0,2023-03-14,Surveillance,0.7095
5460,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_4.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Fearful,0,1,0,2023-01-16,Social Media,0.8599
5461,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_5.jpg,<128d_vector_blob>,250x250,Front,Artificial,Angry,0,0,0,2023-01-06,Arrest Photo,0.7443
5462,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_6.jpg,<128d_vector_blob>,250x250,45-degree Left,Normal,Smiling,0,1,0,2024-10-26,Surveillance,0.5867
5463,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_7.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Angry,0,0,0,2022-10-24,Manual Upload,0.9413
5464,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_8.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Neutral,0,0,0,2024-02-16,Surveillance,0.7164
5465,CRM-IND-02211,mock_images/faces/CRM-IND-02211_face_9.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Angry,0,0,0,2025-11-09,Surveillance,0.7505
5466,CRM-IND-02211,mock_images/faces/CRM-IND-02211_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-09-29,Arrest Photo,0.86
5467,CRM-IND-02212,mock_images/faces/CRM-IND-02212_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-09-03,Arrest Photo,0.7535
5468,CRM-IND-02213,mock_images/faces/CRM-IND-02213_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2024-09-13,Arrest Photo,0.8577
5469,CRM-IND-02214,mock_images/faces/CRM-IND-02214_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Angry,0,1,0,2024-03-27,Arrest Photo,0.732
5470,CRM-IND-02214,mock_images/faces/CRM-IND-02214_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Fearful,1,1,0,2023-05-24,CCTV,0.943
5471,CRM-IND-02214,mock_images/faces/CRM-IND-02214_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-05-02,Arrest Photo,0.8719
5472,CRM-IND-02215,mock_images/faces/CRM-IND-02215_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-05-06,Arrest Photo,0.889
5473,CRM-IND-02216,mock_images/faces/CRM-IND-02216_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2024-10-14,Arrest Photo,0.8321
5474,CRM-IND-02217,mock_images/faces/CRM-IND-02217_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,1,0,2023-01-05,Arrest Photo,0.7611
5475,CRM-IND-02218,mock_images/faces/CRM-IND-02218_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Serious,1,0,0,2023-09-07,Manual Upload,0.6212
5476,CRM-IND-02218,mock_images/faces/CRM-IND-02218_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-01-16,Arrest Photo,0.9024
5477,CRM-IND-02219,mock_images/faces/CRM-IND-02219_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2025-04-03,Arrest Photo,0.8704
5478,CRM-IND-02220,mock_images/faces/CRM-IND-02220_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-12-25,Arrest Photo,0.9827
5479,CRM-IND-02221,mock_images/faces/CRM-IND-02221_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2025-11-23,Arrest Photo,0.9166
5480,CRM-IND-02222,mock_images/faces/CRM-IND-02222_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-01-13,Arrest Photo,0.9214
5481,CRM-IND-02223,mock_images/faces/CRM-IND-02223_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Angry,0,0,0,2023-12-03,CCTV,0.9191
5482,CRM-IND-02223,mock_images/faces/CRM-IND-02223_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2024-09-19,Arrest Photo,0.754
5483,CRM-IND-02224,mock_images/faces/CRM-IND-02224_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,1,0,2024-11-17,Arrest Photo,0.9457
5484,CRM-IND-02225,mock_images/faces/CRM-IND-02225_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-08-04,Arrest Photo,0.9791
5485,CRM-IND-02226,mock_images/faces/CRM-IND-02226_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-12-09,Arrest Photo,0.9455
5486,CRM-IND-02227,mock_images/faces/CRM-IND-02227_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Neutral,1,0,0,2024-12-04,Arrest Photo,0.5908
5487,CRM-IND-02227,mock_images/faces/CRM-IND-02227_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-12-19,Arrest Photo,0.9606
5488,CRM-IND-02228,mock_images/faces/CRM-IND-02228_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Angry,0,0,0,2024-02-01,Manual Upload,0.9149
5489,CRM-IND-02228,mock_images/faces/CRM-IND-02228_face_2.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Neutral,0,0,0,2022-10-23,CCTV,0.8972
5490,CRM-IND-02228,mock_images/faces/CRM-IND-02228_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-03-15,Arrest Photo,0.9857
5491,CRM-IND-02229,mock_images/faces/CRM-IND-02229_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-09-21,Arrest Photo,0.9447
5492,CRM-IND-02230,mock_images/faces/CRM-IND-02230_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-06-28,Arrest Photo,0.8017
5493,CRM-IND-02231,mock_images/faces/CRM-IND-02231_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2023-09-27,Arrest Photo,0.9089
5494,CRM-IND-02232,mock_images/faces/CRM-IND-02232_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-12-14,Arrest Photo,0.9378
5495,CRM-IND-02233,mock_images/faces/CRM-IND-02233_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2023-03-22,Arrest Photo,0.7749
5496,CRM-IND-02234,mock_images/faces/CRM-IND-02234_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-12-30,Arrest Photo,0.8163
5497,CRM-IND-02235,mock_images/faces/CRM-IND-02235_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2025-01-26,Arrest Photo,0.9173
5498,CRM-IND-02236,mock_images/faces/CRM-IND-02236_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-12-20,Arrest Photo,0.8345
5499,CRM-IND-02237,mock_images/faces/CRM-IND-02237_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2025-07-09,Arrest Photo,0.8648
5500,CRM-IND-02238,mock_images/faces/CRM-IND-02238_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2023-06-12,Arrest Photo,0.8326
5501,CRM-IND-02239,mock_images/faces/CRM-IND-02239_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-01-24,Arrest Photo,0.7649
5502,CRM-IND-02240,mock_images/faces/CRM-IND-02240_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2024-01-16,Arrest Photo,0.9694
5503,CRM-IND-02241,mock_images/faces/CRM-IND-02241_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-02-23,Arrest Photo,0.8531
5504,CRM-IND-02242,mock_images/faces/CRM-IND-02242_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Angry,0,0,0,2024-05-23,Surveillance,0.6379
5505,CRM-IND-02242,mock_images/faces/CRM-IND-02242_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Smiling,1,0,0,2023-02-23,Arrest Photo,0.5723
5506,CRM-IND-02242,mock_images/faces/CRM-IND-02242_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-08-25,Arrest Photo,0.84
5507,CRM-IND-02243,mock_images/faces/CRM-IND-02243_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Fearful,1,1,0,2025-09-20,Social Media,0.8817
5508,CRM-IND-02243,mock_images/faces/CRM-IND-02243_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-12-27,Arrest Photo,0.8977
5509,CRM-IND-02244,mock_images/faces/CRM-IND-02244_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Bright,Angry,0,0,0,2024-01-15,Arrest Photo,0.8736
5510,CRM-IND-02244,mock_images/faces/CRM-IND-02244_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-03-27,Arrest Photo,0.7831
5511,CRM-IND-02245,mock_images/faces/CRM-IND-02245_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Neutral,1,0,0,2025-11-08,CCTV,0.8802
5512,CRM-IND-02245,mock_images/faces/CRM-IND-02245_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2023-06-24,Arrest Photo,0.8132
5513,CRM-IND-02246,mock_images/faces/CRM-IND-02246_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-12-02,Arrest Photo,0.7738
5514,CRM-IND-02247,mock_images/faces/CRM-IND-02247_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2023-09-30,Arrest Photo,0.8428
5515,CRM-IND-02248,mock_images/faces/CRM-IND-02248_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-04-12,Arrest Photo,0.7713
5516,CRM-IND-02249,mock_images/faces/CRM-IND-02249_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-12-27,Arrest Photo,0.7991
5517,CRM-IND-02250,mock_images/faces/CRM-IND-02250_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2023-08-14,Arrest Photo,0.8713
5518,CRM-IND-02251,mock_images/faces/CRM-IND-02251_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2023-03-22,Arrest Photo,0.8554
5519,CRM-IND-02252,mock_images/faces/CRM-IND-02252_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Serious,0,0,0,2023-10-28,Manual Upload,0.59
5520,CRM-IND-02252,mock_images/faces/CRM-IND-02252_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2022-04-02,Arrest Photo,0.9393
5521,CRM-IND-02253,mock_images/faces/CRM-IND-02253_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2022-06-24,Arrest Photo,0.8093
5522,CRM-IND-02254,mock_images/faces/CRM-IND-02254_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2024-08-03,Arrest Photo,0.7552
5523,CRM-IND-02255,mock_images/faces/CRM-IND-02255_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Serious,0,0,0,2025-11-09,Arrest Photo,0.7087
